2.081267944093006861e+01
1.077696024583557630e+02
9.845494513541035531e+01
1.301900870904321437e+02
1.416183985647628560e+02
1.453047193660219705e+02
1.431677371332615110e+02
1.400984080478886256e+02
1.390404798475974246e+02
1.315191813618473020e+02
1.276362894029816601e+02
1.442640762196809874e+02
1.433242254997766167e+02
1.389394085949175803e+02
1.366413915431153328e+02
1.248904124070837156e+02
1.310811346406540281e+02
1.267219145393498678e+02
1.275419979121908227e+02
1.297643233913017298e+02
1.265762976950760219e+02
1.248956120603524482e+02
1.190482191478657512e+02
1.263989965177072463e+02
1.173087923838842386e+02
1.241348916664836963e+02
1.296432762532514857e+02
1.305907223539173856e+02
1.237451664093948693e+02
1.181065011552481110e+02
1.288901709425337856e+02
1.219523232335639875e+02
1.164217133472154160e+02
9.786994997450580058e+01
1.027682467081687037e+02
1.170262909156242870e+02
1.039196906010755015e+02
9.079777112968230313e+01
1.019111658194984784e+02
9.831863153989914395e+01
1.032102127462042063e+02
1.049637885916579307e+02
1.109950917617061350e+02
1.001350755718854373e+02
1.127492166190608032e+02
1.009785863518983575e+02
1.029224672471526674e+02
1.056793986023231184e+02
1.068690065557627662e+02
1.090149673283404042e+02
1.205829880329484638e+02
1.187432207830007513e+02
1.224799353366157817e+02
1.155782119200386546e+02
1.144881166394235379e+02
1.047424169870234039e+02
1.277644799492607888e+02
1.111535570033050391e+02
1.124693313787926172e+02
1.180053911388444021e+02
1.195610988932307635e+02
9.940063423389733543e+01
9.531735008031267853e+01
1.033798718816019857e+02
1.098082999164116700e+02
1.013127720678465522e+02
1.118405967090764790e+02
9.629101422468076521e+01
9.622791618842728667e+01
8.794922928719880417e+01
9.314594597917984231e+01
1.017726274604678451e+02
1.017355709037385481e+02
9.740888884448398244e+01
1.039684817466763747e+02
1.051861636338473289e+02
1.077843018074801194e+02
1.028721185467871351e+02
1.030193878181437128e+02
9.776388840660851542e+01
9.820944263177491962e+01
9.668395720175971064e+01
1.024724406480626442e+02
1.007547364045736060e+02
1.038535364611998801e+02
1.081587839706415366e+02
1.017900522967901793e+02
9.866044096747165781e+01
9.430077241149760425e+01
9.840303412566473185e+01
1.106098902289014632e+02
1.158315274487926416e+02
1.128203693425952849e+02
